19.19
12.80
13.83
10.78
18.25
21.39
49.63
14.42
49.64
19.25
11.96
19.86
13.09
43.86
10.11
29.93
12.37
11.00
15.15
16.32
15.44
14.34
12.20
23.40
18.76
16.54
13.12
20.00
13.61
10.94
15.69
13.65
12.04
20.89
13.76
11.84
12.76
11.93
18.88
19.54
14.53
12.32
12.61
12.71
21.33
23.49
10.71
10.55
11.97
15.41
16.38
11.37
17.20
18.90
13.12
11.63
13.68
11.31
11.11
10.43
10.72
24.14
14.92
19.87
15.70
11.68
13.25
10.05
14.86
27.69
26.63
16.05
15.58
19.50
10.29
19.47
18.32
12.07
54.22
9.85
14.89
12.65
18.09
15.73
12.92
14.01
23.39
14.22
30.88
7.89
62.17
13.27
9.83
12.00
14.54
10.83
12.85
11.93
24.59
9.24
14.73
10.80
10.29
28.01
11.46
13.08
10.84
34.26
8.30
11.65
9.71
13.86
18.04
11.31
11.51
12.77
15.62
25.22
12.49
13.20
17.95
14.70
15.35
11.53
21.17
14.69
14.01
14.84
17.70
10.59
20.73
12.21
12.71
16.48
11.55
13.29
10.51
20.75
13.77
9.15
9.01
8.89
12.86
13.41
11.24
8.10
11.79
17.72
24.76
16.41
15.03
14.39
15.99
9.59
12.80
14.05
16.43
12.71
14.58
19.77
12.04
12.89
15.10
16.87
15.98
11.22
13.45
11.37
12.57
11.50
10.25
14.12
14.16
15.48
21.75
6.98
15.14
12.81
10.93
19.03
22.82
12.79
34.44
13.65
11.52
17.66
11.44
9.24
8.15
15.09
14.00
14.76
15.63
11.25
10.82
16.82
11.82
2.47
10.89
14.10
15.05
10.64
14.97
23.38
9.06
21.25
9.52
10.67
12.33
10.08
18.59
7.28
12.76
16.00
11.75
22.44
8.95
12.01
9.82
12.04
52.88
16.74
11.27
10.21
15.35
42.60
15.11
6.35
12.74
10.68
11.32
10.87
21.28
10.93
8.80
16.60
9.82
13.67
11.29
15.73
8.75
11.53
12.64
13.73
32.61
27.29
16.71
12.04
12.75
11.10
24.77
17.61
10.77
11.66
9.76
23.91
20.43
17.57
11.49
6.10
13.18
12.04
11.56
13.59
15.08
12.83
19.61
9.69
12.21
11.95
9.96
16.42
14.27
12.21
9.84
10.11
10.71
11.90
13.65
15.40
22.04
7.54
18.44
10.85
19.99
23.66
10.98
14.43
11.11
16.35
24.66
12.70
17.56
17.24
16.78
9.55
11.00
14.51
22.22
11.73
36.03
12.78
12.06
11.97
14.07
10.57
18.17
10.58
20.26
15.17
28.75
10.74
16.42
12.82
11.10
11.98
10.30
9.36
14.38
16.34
21.80
13.10
26.21
13.19
13.84
9.87
12.94
8.49
11.57
10.98
13.22
13.95
21.91
10.64
17.52
10.65
11.10
12.30
10.19
15.03
57.98
12.14
18.61
13.39
17.55
16.63
13.47
8.24
14.05
10.72
15.80
19.79
10.60
10.59
10.03
12.14
21.73
22.64
16.36
17.36
10.36
11.23
13.30
27.22
12.89
11.17
15.43
11.57
17.26
17.84
14.86
10.94
16.61
12.91
11.79
11.62
12.48
12.10
11.08
12.65
12.81
12.76
9.16
9.03
12.90
12.02
23.15
9.90
13.36
10.38
14.54
12.23
7.42
13.03
9.21
3.17
13.59
11.02
17.27
19.26
15.74
11.82
14.35
16.24
12.30
11.17
15.41
15.74
13.49
16.06
12.02
15.97
12.78
22.18
13.14
13.22
14.00
16.29
12.45
6.98
14.22
14.79
10.29
16.66
7.53
12.01
13.13
13.99
9.13
24.12
27.67
10.32
12.23
12.77
14.14
11.78
13.94
9.03
30.79
30.61
11.35
12.79
14.69
15.29
11.23
9.82
18.33
9.36
14.80
18.19
11.59
17.44
11.59
10.36
11.66
12.01
15.18
9.50
13.29
17.92
10.59
15.74
11.40
11.21
19.18
11.96
10.88
17.52
15.39
9.66
12.48
15.45
17.24
11.62
13.42
11.60
16.37
11.92
17.52
11.10
10.77
9.63
11.50
17.28
11.55
13.78
14.42
11.81
14.84
11.17

